('137322', 202.8082292666709)
('193174', 202.8082292666709)
('254320', 202.8082292666709)
('40481857', 202.8082292666709)
('436096', 202.7601636761319)
('4331953', 202.7601636761319)
('435983', 202.20156390829516)
('4345578', 202.17797553140582)
('4085586', 202.1026051754188)
('435829', 201.594634199392)
('4175807', 201.594634199392)
('315282', 201.594634199392)
('4040820', 201.594634199392)
('4222174', 201.594634199392)
('4055901', 201.31418600137334)
('261326', 201.0370557058124)
('437727', 200.44092383947304)
('198124', 199.37188348415998)
('762443', 199.36869977200482)
('4149782', 199.36869977200482)
('4207615', 199.36869977200482)
('44782760', 199.36869977200482)
('46273489', 199.36869977200482)
('444264', 199.36869977200482)
('44782754', 199.36869977200482)
('44782759', 199.36869977200482)
('44782762', 199.36869977200482)
('196726', 199.3655529456722)
('201352', 199.3655529456722)
('437528', 198.84419946819264)
('439253', 198.84419946819264)
('443767', 198.75949255263345)
('4132083', 198.0442695103651)
('4133018', 198.0442695103651)
('45769863', 197.46583497964068)
('2000802', 197.46583497964068)
('2003407', 197.46583497964068)
('2003464', 197.46583497964068)
('2003465', 197.46583497964068)
('46270989', 197.46583497964068)
('2000803', 197.46583497964068)
('2003405', 197.46583497964068)
('2003406', 197.46583497964068)
('2003450', 197.46583497964068)
('2003463', 197.46583497964068)
('4029416', 197.46583497964068)
('4305185', 197.46583497964068)
('46273707', 197.46583497964068)
('380731', 197.44416862050122)
('372328', 197.44416862050122)
('4077428', 197.44416862050122)
('4143024', 197.44416862050122)
('4170137', 197.44416862050122)
('4024127', 197.11853327639784)
('132797', 197.09994010065049)
('40486059', 197.09994010065049)
('40487064', 197.09994010065049)
('40489909', 197.09994010065049)
('40489912', 197.09994010065049)
('40493039', 197.09994010065049)
('133594', 197.09994010065049)
('4285746', 197.09994010065049)
('40486631', 197.09994010065049)
('40487059', 197.09994010065049)
('40489908', 197.09994010065049)
('40491961', 197.09994010065049)
('40493038', 197.09994010065049)
('4245409', 197.0757219874978)
('4137770', 197.0757219874978)
('437986', 197.02596208340665)
('36717004', 197.02596208340665)
('4252885', 196.92448569409285)
('42872891', 196.92448569409285)
('254068', 196.76950442830355)
('314666', 196.27840895458436)
('4108677', 196.27840895458436)
('4154704', 196.27840895458436)
('4296653', 196.27840895458436)
('45766241', 196.27840895458436)
('312327', 196.27840895458436)
('4270024', 196.27840895458436)
('4329847', 196.27840895458436)
('43020460', 196.27840895458436)
('45766114', 196.27840895458436)
('4241530', 195.97899235530718)
('439727', 195.97899235530718)
('4187218', 195.16248229338748)
('46274046', 195.16248229338748)
('257582', 195.16248229338748)
('312437', 194.90360902546283)
('4338023', 194.13098232036975)
('19080458', 194.12238183207265)
('4195785', 193.46747833753136)
('443211', 193.4436675829769)
('22340', 193.43560099887128)
('4109883', 193.43560099887128)
('4112183', 193.43560099887128)
('45757298', 193.22183991627776)
('45766966', 193.22183991627776)
('45766970', 193.22183991627776)
('45766973', 193.22183991627776)
('45766974', 193.22183991627776)
('195596', 193.18159379187827)
('199074', 193.18159379187827)
('40238886', 193.15579139758302)
('42707880', 193.15579139758302)
('259848', 192.7065727541965)
('4140438', 192.55508262268418)
('36716978', 192.55508262268418)
('46271074', 192.55508262268418)
('46273719', 192.55508262268418)
('4261072', 192.18859271026272)
('30437', 192.0658672268044)
('435220', 191.6948298236421)
('318712', 191.54055387987532)
('443729', 191.54055387987532)
('4145240', 190.9824346172835)
('433407', 190.75149842102138)
('2617345', 190.73228963945294)
('4176683', 190.73228963945294)
('4048279', 190.59103173202297)
('4253306', 190.48073890581722)
('36220816', 190.32728901299055)
('40227428', 190.08015497139888)
('42800473', 189.69280480780694)
('438681', 189.49319044490645)
('196758', 189.36698247869538)
('432860', 189.36698247869538)
('4111023', 189.36698247869538)
('72576', 189.36698247869538)
('193431', 189.36698247869538)
('193722', 189.36698247869538)
('4112851', 189.36698247869538)
('4113129', 189.36698247869538)
('4114221', 189.36698247869538)
('4115942', 189.36698247869538)
('4269053', 189.36698247869538)
('40491439', 189.36698247869538)
('372547', 189.1919178764035)
('434866', 189.1919178764035)
('138455', 188.60749622621879)
('4098611', 188.09778614850103)
('37017432', 187.9612477032748)
('37017431', 187.9612477032748)
('40167964', 187.8021430389412)
('40171690', 187.8021430389412)
('19058738', 187.8021430389412)
('19125848', 187.8021430389412)
('257907', 187.6763200898629)
('966282', 187.3821994976538)
('3019652', 187.3821994976538)
('438701', 187.28186184782285)
('45770837', 187.28186184782285)
('433753', 187.18317413371707)
('435243', 187.18317413371707)
('4104431', 187.18317413371707)
('948888', 187.18317413371707)
('2618100', 187.18317413371707)
('375519', 187.18317413371707)
('435140', 187.18317413371707)
('4004785', 187.18317413371707)
('4005284', 187.18317413371707)
('4166129', 187.18317413371707)
('45757093', 187.18317413371707)
('37208405', 187.18317413371707)
('19011661', 187.18317413371707)
('135766', 187.16856212703848)
('317510', 187.16856212703848)
('4170972', 187.14786798823712)
('37018348', 187.11966677752503)
('37018353', 187.11966677752503)
('4025198', 187.00878494808282)
('4095279', 186.95276972192352)
('4244418', 186.95276972192352)
('4199769', 186.69437319151368)
('4263258', 186.69437319151368)
('373995', 186.69437319151368)
('4184438', 186.69437319151368)
('4013643', 186.57463425051992)
('4121123', 186.46441576963966)
('439004', 186.40642928905368)
('4008566', 186.40642928905368)
('435783', 186.40642928905368)
('441828', 186.40642928905368)
('4101283', 186.1384743252512)
('4263312', 186.1384743252512)
('40481354', 185.99021002909018)
('372599', 185.9073090323728)
('4102492', 185.8919601028619)
('436093', 185.68874120094634)
('201905', 185.64728457529424)
('955372', 185.50855722838074)
('4117866', 185.13224347224565)
('4310400', 185.13224347224565)
('440448', 185.13224347224565)
('433027', 184.8665879958158)
('40481896', 184.8665879958158)
('43020424', 184.8665879958158)
('45768449', 184.8665879958158)
('44784621', 184.8665879958158)
('40483761', 184.7707308711307)
('434616', 184.69936283319456)
('373404', 184.6748254179384)
('4029319', 184.6748254179384)
('197320', 184.6234841418619)
('140506', 184.3394634979133)
('134144', 184.3394634979133)
('433991', 184.11124729009518)
('4025677', 184.11124729009518)
('432961', 183.78042558395322)
('436339', 183.66817819514242)
('3046279', 183.66002415849522)
('4067766', 183.4388420211278)
('432975', 183.07712214786642)
('444234', 183.07712214786642)
('4055511', 183.07712214786642)
('435696', 183.07712214786642)
('46269931', 183.07712214786642)
('443597', 183.0624153170331)
('443601', 183.0624153170331)
('443611', 183.0624153170331)
('443612', 183.0624153170331)
('46271022', 183.0624153170331)
('443614', 183.0624153170331)
('35610112', 182.91883906989108)
('197494', 182.86320326987627)
('439674', 182.86320326987627)
('46274082', 182.5687902013137)
('43531611', 182.08243679749086)
('435371', 182.08243679749086)
('19026804', 181.80196784099604)
('19133859', 181.80196784099604)
('19133873', 181.80196784099604)
('19133905', 181.80196784099604)
('19026560', 181.80196784099604)
('4283942', 180.83565239086332)
('197795', 180.8319980271348)
('40488812', 180.41564243673346)
('4115271', 180.41564243673346)
('36212863', 180.20319945665454)
('19027885', 180.20319945665454)
('40479575', 179.96315689900305)
('314659', 179.96143492519093)
('4340799', 179.77431990831303)
('4000167', 179.77431990831303)
('4341633', 179.77431990831303)
('4214376', 179.60566488329508)
('4052226', 179.39730864896836)
('4108943', 179.39730864896836)
('438480', 179.3382551391753)
('4042728', 179.3382551391753)
('3000483', 179.3382551391753)
('3015544', 179.3382551391753)
('4311629', 179.3382551391753)
('19077653', 179.3382551391753)
('3004501', 179.3382551391753)
('3022548', 179.3382551391753)
('3034962', 179.3382551391753)
('3037110', 179.3382551391753)
('42799215', 179.23763300911025)
('4082311', 178.98378984657722)
('374888', 178.9793936486866)
('4182210', 178.9793936486866)
('256622', 178.84442299211142)
('4121462', 178.8307745841778)
('4322024', 178.8307745841778)
('4281109', 178.79305651137767)
('19073815', 178.42223657498351)
('436483', 178.29562644058893)
('1309204', 177.6698596785848)
('443462', 177.60182812692156)
('37016768', 177.43059431127577)
('37016767', 177.43059431127577)
('440032', 177.2970846627866)
('198677', 177.17844734121945)
('4249735', 176.966428969808)
('436070', 176.9528418396016)
('4031113', 176.16244402079687)
('4031756', 176.16244402079687)
('4033300', 176.16244402079687)
('4098922', 176.16244402079687)
('4031109', 176.16244402079687)
('4031111', 176.16244402079687)
('4098302', 176.0773943037174)
('4239471', 176.0773943037174)
('4263748', 176.0773943037174)
('4141454', 176.0773943037174)
('4323418', 176.0773943037174)
('4291019', 175.59327591038115)
('948694', 175.46718359757267)
('19076131', 175.46718359757267)
('255891', 175.11246016817316)
('257628', 175.11246016817316)
('4344158', 175.11246016817316)
('31317', 174.9035228216831)
('135496', 174.74617428602508)
('138708', 174.74617428602508)
('377091', 174.50289916315867)
('2795844', 174.50289916315867)
('2795846', 174.50289916315867)
('2795843', 174.50289916315867)
('19121494', 174.1521596850455)
('3009609', 174.04831301980795)
('3014094', 174.04831301980795)
('3021447', 174.04831301980795)
('3021513', 174.04831301980795)
('3031147', 174.04831301980795)
('3003932', 174.04831301980795)
('3007696', 174.04831301980795)
('3015632', 174.04831301980795)
('3027946', 174.04831301980795)
('373182', 173.96758207445393)
('201254', 173.92972673848715)
('443412', 173.92972673848715)
('4008576', 173.92972673848715)
('4029423', 173.92972673848715)
('201820', 173.92972673848715)
('4024659', 173.92972673848715)
('4058243', 173.92972673848715)
('4226238', 173.92972673848715)
('43531007', 173.92972673848715)
('45757124', 173.92972673848715)
('435315', 173.6555433479561)
('43531560', 173.58753279925165)
('43531561', 173.58753279925165)
('40232618', 173.5577103256388)
('436885', 173.34254017003488)
('438039', 173.34254017003488)
('4174096', 173.34254017003488)
('434252', 173.34254017003488)
('439396', 173.34254017003488)
('4228469', 173.34254017003488)
('4027729', 173.247131965914)
('4057246', 173.03276388671222)
('36220749', 172.79856381589872)
('313800', 172.79464030402568)
('197924', 172.16362611377042)
('2617355', 172.02643847717087)
('3007070', 171.90982932805522)
('3009596', 171.90982932805522)
('3023884', 171.90982932805522)
('3027114', 171.90982932805522)
('3028288', 171.90982932805522)
('4047784', 171.90982932805522)
('3009966', 171.90982932805522)
('3015232', 171.90982932805522)
('378419', 171.7536595812923)
('4101881', 171.48956317038096)
('45773181', 171.48956317038096)
('193262', 171.4278949881724)
('197605', 171.4278949881724)
('4027384', 171.4278949881724)
('4101918', 171.4278949881724)
('4176946', 171.4278949881724)
('4181187', 171.4278949881724)
('79072', 171.4278949881724)
('195867', 171.4278949881724)
('4189294', 171.4278949881724)
('4329445', 171.4278949881724)
('37018293', 171.4278949881724)
('436672', 171.33307633912816)
('4133224', 171.27397804401252)
('378839', 171.25136224068495)
('434614', 171.18768995948804)
('3021044', 171.18768995948804)
('4146209', 171.18768995948804)
('19020594', 171.18768995948804)
('3000185', 171.18768995948804)
('3002400', 171.18768995948804)
('140168', 171.07042323031047)
('4100184', 171.07042323031047)
('4307925', 171.07042323031047)
('138525', 171.03976295621405)
('259153', 171.03976295621405)
('762294', 171.03976295621405)
('762296', 171.03976295621405)
('762297', 171.03976295621405)
('765131', 171.03976295621405)
('4009890', 171.03976295621405)
('4024561', 171.03976295621405)
('73819', 171.03976295621405)
('76388', 171.03976295621405)
('312998', 171.03976295621405)
('379031', 171.03976295621405)
('762289', 171.03976295621405)
('197654', 170.91752229643686)
('439795', 170.9137895890571)
('255919', 170.82436666025063)
('2008071', 170.82436666025063)
('318247', 170.79957487550274)
('434300', 170.79615952511008)
('260123', 170.68975308935347)
('4126119', 170.48108705382612)
('441541', 170.48063567989317)
('4145335', 170.4580083821573)
('4269209', 170.4580083821573)
('4345577', 170.4580083821573)
('4043731', 170.4580083821573)
('40242221', 170.32140742953675)
('4012113', 170.1680314773668)
('4211974', 170.1680314773668)
('45757142', 170.1680314773668)
('43020938', 170.11651951256007)
('4222415', 169.85436476674874)
('4225055', 169.85436476674874)
('321887', 169.80887551599523)
('4044215', 169.75898080068657)
('4341520', 169.75898080068657)
('4195014', 169.75898080068657)
('4311555', 169.75898080068657)
('45763749', 169.75898080068657)
('138501', 169.68322176962613)
('139900', 169.68322176962613)
('4014199', 169.68322176962613)
('4065355', 169.68322176962613)
('4341231', 169.50827670726397)
('37396146', 169.44761744663845)
('1301159', 169.26964278908207)
('1301197', 169.26964278908207)
('19065600', 169.26964278908207)
('1301154', 169.26964278908207)
('1301156', 169.26964278908207)
('1301157', 169.26964278908207)
('1301158', 169.26964278908207)
('1301241', 169.26964278908207)
('77340', 169.21912898664485)
('434819', 168.91856851660395)
('438945', 168.91856851660395)
('916462', 168.91742733339476)
('19077950', 168.91742733339476)
('19096275', 168.91742733339476)
('375801', 168.84099899554712)
('45772094', 168.55522510587264)
('320746', 167.84357947392027)
('321319', 167.84357947392027)
('43530742', 167.78710620285614)
('196162', 167.67984914917463)
('4190307', 167.67984914917463)
('194990', 167.67984914917463)
('40483613', 167.67984914917463)
('440083', 167.61844505554387)
('435231', 167.58958484103442)
('440996', 167.58958484103442)
('4052690', 167.58958484103442)
('434327', 167.58958484103442)
('440387', 167.58958484103442)
('255304', 167.11335061706757)
('4055370', 167.11335061706757)
('4200256', 167.0534684673919)
('4164770', 166.86327087186336)
('437222', 166.67613464779583)
('316501', 165.87739769937184)
('4027369', 165.87739769937184)
('3004955', 165.8532383591212)
('3041276', 165.8532383591212)
('374748', 165.16804814794313)
('4016540', 165.16804814794313)
('4096616', 165.16804814794313)
('433208', 164.52197141913658)
('375404', 164.51952300117136)
('4121803', 164.37301944402128)
